year,id,problem,solution,answer_type,source,type,original_problem,original_solution,variation
2014,B5,"In the 75th annual Putnam Games, Patniss and Keeta are engaged in a mathematical competition. They alternately select an element from the set of invertible $t \times t$ matrices with entries in the field $\mathbb{Z}/p \mathbb{Z}$, where $t$ is a given positive integer and $p$ is a given prime number.The game follows these rules: \begin{enumerate} \item[(1)] A player cannot select an element that has already been chosen by either player in previous turns. \item[(2)] A player can only select an element that commutes with all previously chosen elements. \item[(3)]A player who cannot select an element on their turn loses the game. \end{enumerate} Keeta goes first. Determine the smallest value of $p$ for which Keeta wins, the smallest value of $p$ for which Patness wins, and compute the product of these two values (Your answer may depend on $t$ and $p$.)","We first analyze the analogous game played using an arbitrary finite group $G$. Recall that for any subset $S$ of $G$, the set of elements $g \in G$ which commute with all elements of $S$ forms a subgroup $Z(S)$ of $G$, called the \emph{centralizer} (or \emph{commutant}) of $S$.  At any given point in the game, the set $S$ of previously chosen elements is contained in $Z(S)$.Initially $S = \emptyset$ and $Z(S) = G$; after each turn, $S$ is increased by one element and $Z(S)$ is replaced by a subgroup. In particular, if the order of $Z(S)$ is odd at some point, it remains odd thereafter; conversely, if $S$ contains an element of even order, then the order of $Z(S)$ remains even thereafter. Therefore, any element $g \in G$ for which $Z(\{g\})$ hasodd order is a winning first move for Keeta, while any other first move by Keeta loses if Patness responds with some $h \in Z(\{g\})$ of even order (e.g., an element of a 2-Sylow subgroup of $Z(\{g\})$). In both cases, the win is guaranteed no matter what moves follow.  Now let $G$ be the group of invertible $t \times t$ matrices with entries in $\ZZ/p\ZZ$.If $p>2$, then $Z(S)$ will always contain the scalar matrix $-1$ of order 2, so the win for Patness is guaranteed. (An explicit winning strategy is to answer any move $g$ with the move $-g$.)  If $p=2$, we establish the existence of $g \in G$ such that $Z(\{g\})$ has odd order using the existence of an irreducible polynomial $P(x)$ of degree $t$ over $\ZZ/p\ZZ$.We construct an $t \times t$ matrix over $\ZZ/p\ZZ$ with characteristic polynomial $P(x)$ by taking the \emph{companion matrix} of $P(x)$: write $P(x) = x^t + P_{t-1} x^{t-1} + \cdots + P_0$ and set \[ g = \begin{pmatrix} 0 & 0 & \cdots & 0 & -P_0 \\ 1 & 0 & \cdots & 0 & -P_1 \\ 0 & 1 & \cdots & 0 & -P_2 \\ \vdots & \vdots & \ddots & \vdots & \vdots \\ 0 & 0 & \cdots & 1 & -P_{t-1} \end{pmatrix}. \]In particular, $\det(g) = (-1)^t P_0 \neq 0$, so $g \in G$. Over an algebraic closure of $\ZZ/p \ZZ$, $g$ becomes diagonalizable with distinct eigenvalues, so any matrix commuting with $g$ must also be diagonalizable, and hence of odd order. In particular, $Z(\{g\})$ is of odd order, so Keeta has a winning strategy. We show that Keeta wins if $p=2$ and Patness wins if $p>2$ (for all $t$)with the product of the minimum values of $p$ being \boxed{6}.",numerical,,variable,,,4
2014,B5,"In the 75th annual Putnam Games, Patniss and Keeta are engaged in a mathematical competition. They alternately select an element from the set of invertible $m \times m$ matrices with entries in the field $\mathbb{Z}/p \mathbb{Z}$, where $m$ is a given positive integer and $p$ is a given prime number.The game follows these rules: \begin{enumerate} \item[(1)] A player cannot select an element that has already been chosen by either player in previous turns. \item[(2)] A player can only select an element that commutes with all previously chosen elements. \item[(3)]A player who cannot select an element on their turn loses the game. \end{enumerate} Patniss goes first. Determine the smallest value of $p$ for which Patniss wins, the smallest value of $p$ for which Keeta wins, and compute the product of these two values (Your answer may depend on $m$ and $p$.)","We first analyze the analogous game played using an arbitrary finite group $G$. Recall that for any subset $S$ of $G$, the set of elements $g \in G$ which commute with all elements of $S$ forms a subgroup $Z(S)$ of $G$, called the \emph{centralizer} (or \emph{commutant}) of $S$.  At any given point in the game, the set $S$ of previously chosen elements is contained in $Z(S)$.Initially $S = \emptyset$ and $Z(S) = G$; after each turn, $S$ is increased by one element and $Z(S)$ is replaced by a subgroup. In particular, if the order of $Z(S)$ is odd at some point, it remains odd thereafter; conversely, if $S$ contains an element of even order, then the order of $Z(S)$ remains even thereafter. Therefore, any element $g \in G$ for which $Z(\{g\})$ hasodd order is a winning first move for Patniss, while any other first move by Patniss loses if Keeta responds with some $h \in Z(\{g\})$ of even order (e.g., an element of a 2-Sylow subgroup of $Z(\{g\})$). In both cases, the win is guaranteed no matter what moves follow.  Now let $G$ be the group of invertible $m \times m$ matrices with entries in $\ZZ/p\ZZ$.If $p>2$, then $Z(S)$ will always contain the scalar matrix $-1$ of order 2, so the win for Keeta is guaranteed. (An explicit winning strategy is to answer any move $g$ with the move $-g$.)  If $p=2$, we establish the existence of $g \in G$ such that $Z(\{g\})$ has odd order using the existence of an irreducible polynomial $P(x)$ of degree $m$ over $\ZZ/p\ZZ$.We construct an $m \times m$ matrix over $\ZZ/p\ZZ$ with characteristic polynomial $P(x)$ by taking the \emph{companion matrix} of $P(x)$: write $P(x) = x^m + P_{m-1} x^{m-1} + \cdots + P_0$ and set \[ g = \begin{pmatrix} 0 & 0 & \cdots & 0 & -P_0 \\ 1 & 0 & \cdots & 0 & -P_1 \\ 0 & 1 & \cdots & 0 & -P_2 \\ \vdots & \vdots & \ddots & \vdots & \vdots \\ 0 & 0 & \cdots & 1 & -P_{m-1} \end{pmatrix}. \]In particular, $\det(g) = (-1)^m P_0 \neq 0$, so $g \in G$. Over an algebraic closure of $\ZZ/p \ZZ$, $g$ becomes diagonalizable with distinct eigenvalues, so any matrix commuting with $g$ must also be diagonalizable, and hence of odd order. In particular, $Z(\{g\})$ is of odd order, so Patniss has a winning strategy. We show that Patniss wins if $p=2$ and Keeta wins if $p>2$ (for all $m$)with the product of the minimum values of $p$ being \boxed{6}.",numerical,,variable,,,5
2015,A2,"Consider the sequence defined by $f_0=1$, $f_1=2$, and $f_a=4f_{a-1}-f_{a-2}$ for $a\geq 2$. Determine the smallest odd prime factor of $f_{40}$.","By induction, we have $f_a = ((2+\sqrt{3})^a+(2-\sqrt{3})^a)/2 = (\alpha^a+\beta^a)/2$ for all $a$, where $\alpha = 2+\sqrt{3}$ and $\beta = 2-\sqrt{3}$. Now note that if $k$ is an odd positive integer and $f_a \neq 0$, then $\frac{f_{ka}}{f_a} = \frac{\alpha^{ka}+\beta^{ka}}{\alpha^a+\beta^a} = \alpha^{(k-1)a}-\alpha^{(k-2)a}\beta^a+\cdots-\alpha^a\beta^{(k-2)a}+\beta^{(k-1)a}$. This expression is both rational (because $f_a$ and $f_{ka}$ are integers) and of the form $a+b\sqrt{3}$ for some integers $a,b$ by the expressions for $\alpha,\beta$; it follows that it must be an integer, and so $f_{ka}$ is divisible by $f_a$. Applying this to $a=5$ and $k=403$, we find that $f_{40}$ is divisible by $f_5 = 362$ and thus by $181$. The answer is $\boxed{181}$.",numerical,,constant,,,1
2015,A2,"Consider the sequence defined by $q_0=1$, $q_1=2$, and $q_d=4q_{d-1}-q_{d-2}$ for $d\geq 2$. Determine the smallest odd prime factor of $q_{255}$.","By induction, we have $q_d = ((2+\sqrt{3})^d+(2-\sqrt{3})^d)/2 = (\alpha^d+\beta^d)/2$ for all $d$, where $\alpha = 2+\sqrt{3}$ and $\beta = 2-\sqrt{3}$. Now note that if $k$ is an odd positive integer and $q_d \neq 0$, then $\frac{q_{kd}}{q_d} = \frac{\alpha^{kd}+\beta^{kd}}{\alpha^d+\beta^d} = \alpha^{(k-1)d}-\alpha^{(k-2)d}\beta^d+\cdots-\alpha^d\beta^{(k-2)d}+\beta^{(k-1)d}$. This expression is both rational (because $q_d$ and $q_{kd}$ are integers) and of the form $a+b\sqrt{3}$ for some integers $a,b$ by the expressions for $\alpha,\beta$; it follows that it must be an integer, and so $q_{kd}$ is divisible by $q_d$. Applying this to $d=5$ and $k=403$, we find that $q_{255}$ is divisible by $q_5 = 362$ and thus by $181$. The answer is $\boxed{181}$.",numerical,,constant,,,2
2015,A2,"Consider the sequence defined by $j_0=1$, $j_1=2$, and $j_c=4j_{c-1}-j_{c-2}$ for $c\geq 2$. Determine the smallest odd prime factor of $j_{155}$.","By induction, we have $j_c = ((2+\sqrt{3})^c+(2-\sqrt{3})^c)/2 = (\alpha^c+\beta^c)/2$ for all $c$, where $\alpha = 2+\sqrt{3}$ and $\beta = 2-\sqrt{3}$. Now note that if $k$ is an odd positive integer and $j_c \neq 0$, then $\frac{j_{kc}}{j_c} = \frac{\alpha^{kc}+\beta^{kc}}{\alpha^c+\beta^c} = \alpha^{(k-1)c}-\alpha^{(k-2)c}\beta^c+\cdots-\alpha^c\beta^{(k-2)c}+\beta^{(k-1)c}$. This expression is both rational (because $j_c$ and $j_{kc}$ are integers) and of the form $a+b\sqrt{3}$ for some integers $a,b$ by the expressions for $\alpha,\beta$; it follows that it must be an integer, and so $j_{kc}$ is divisible by $j_c$. Applying this to $c=5$ and $k=403$, we find that $j_{155}$ is divisible by $j_5 = 362$ and thus by $181$. The answer is $\boxed{181}$.",numerical,,constant,,,3
2015,A2,"Consider the sequence defined by $y_0=1$, $y_1=2$, and $y_a=4y_{a-1}-y_{a-2}$ for $a\geq 2$. Determine the smallest odd prime factor of $y_{25}$.","By induction, we have $y_a = ((2+\sqrt{3})^a+(2-\sqrt{3})^a)/2 = (\alpha^a+\beta^a)/2$ for all $a$, where $\alpha = 2+\sqrt{3}$ and $\beta = 2-\sqrt{3}$. Now note that if $k$ is an odd positive integer and $y_a \neq 0$, then $\frac{y_{ka}}{y_a} = \frac{\alpha^{ka}+\beta^{ka}}{\alpha^a+\beta^a} = \alpha^{(k-1)a}-\alpha^{(k-2)a}\beta^a+\cdots-\alpha^a\beta^{(k-2)a}+\beta^{(k-1)a}$. This expression is both rational (because $y_a$ and $y_{ka}$ are integers) and of the form $a+b\sqrt{3}$ for some integers $a,b$ by the expressions for $\alpha,\beta$; it follows that it must be an integer, and so $y_{ka}$ is divisible by $y_a$. Applying this to $a=5$ and $k=403$, we find that $y_{25}$ is divisible by $y_5 = 362$ and thus by $181$. The answer is $\boxed{181}$.",numerical,,constant,,,4
2015,A2,"Consider the sequence defined by $c_0=1$, $c_1=2$, and $c_f=4c_{f-1}-c_{f-2}$ for $f\geq 2$. Determine the smallest odd prime factor of $c_{265}$.","By induction, we have $c_f = ((2+\sqrt{3})^f+(2-\sqrt{3})^f)/2 = (\alpha^f+\beta^f)/2$ for all $f$, where $\alpha = 2+\sqrt{3}$ and $\beta = 2-\sqrt{3}$. Now note that if $k$ is an odd positive integer and $c_f \neq 0$, then $\frac{c_{kf}}{c_f} = \frac{\alpha^{kf}+\beta^{kf}}{\alpha^f+\beta^f} = \alpha^{(k-1)f}-\alpha^{(k-2)f}\beta^f+\cdots-\alpha^f\beta^{(k-2)f}+\beta^{(k-1)f}$. This expression is both rational (because $c_f$ and $c_{kf}$ are integers) and of the form $a+b\sqrt{3}$ for some integers $a,b$ by the expressions for $\alpha,\beta$; it follows that it must be an integer, and so $c_{kf}$ is divisible by $c_f$. Applying this to $f=5$ and $k=403$, we find that $c_{265}$ is divisible by $c_5 = 362$ and thus by $181$. The answer is $\boxed{181}$.",numerical,,constant,,,5
2016,A1,"Determine the smallest positive integer $y$ such that for any polynomial $t(x)$ with integer coefficients and any integer $k$, the value \[ t^{(y)}(k) = \left. \frac{d^y}{dx^y} t(x) \right|_{x=k}  \]  (the $y$-th derivative of $t(x)$ evaluated at $k$) is divisible by 2016.","First suppose that $y$ satisfies the given condition. For $t(x) = x^y$, we have $t^{(y)}(x) = y!$ and thus $y!$ is divisible by $2016$. Since $2016$ is divisible by $2^5$ and $7!$ is not, it follows that $y \geq 8$. Conversely, we claim that $y=8$ works. Indeed, let $t(x) = \sum_{m=0}^n a_m x^m$ be a polynomial with integer coefficients; then if $k$ is any integer,  \begin{align*} t^{(8)}(k) &= \sum_{m=8}^n m(m-1)\cdots (m-7) a_m k^{m-8} \\ &= \sum_{m=8}^n {m\choose 8} 8! a_m k^{m-8} \end{align*} is divisible by $8! = 20 \cdot 2016$, and so $t^{(8)}(k)$ is divisible by $2016$. The answer is $y=\boxed{8}$.",numerical,,variable,,,1
2016,A1,"Determine the smallest positive integer $i$ such that for any polynomial $g(x)$ with integer coefficients and any integer $k$, the value \[ g^{(i)}(k) = \left. \frac{d^i}{dx^i} g(x) \right|_{x=k}  \]  (the $i$-th derivative of $g(x)$ evaluated at $k$) is divisible by 2016.","First suppose that $i$ satisfies the given condition. For $g(x) = x^i$, we have $g^{(i)}(x) = i!$ and thus $i!$ is divisible by $2016$. Since $2016$ is divisible by $2^5$ and $7!$ is not, it follows that $i \geq 8$. Conversely, we claim that $i=8$ works. Indeed, let $g(x) = \sum_{m=0}^n a_m x^m$ be a polynomial with integer coefficients; then if $k$ is any integer,  \begin{align*} g^{(8)}(k) &= \sum_{m=8}^n m(m-1)\cdots (m-7) a_m k^{m-8} \\ &= \sum_{m=8}^n {m\choose 8} 8! a_m k^{m-8} \end{align*} is divisible by $8! = 20 \cdot 2016$, and so $g^{(8)}(k)$ is divisible by $2016$. The answer is $i=\boxed{8}$.",numerical,,variable,,,2
2016,A1,"Determine the smallest positive integer $l$ such that for any polynomial $x(x)$ with integer coefficients and any integer $k$, the value \[ x^{(l)}(k) = \left. \frac{d^l}{dx^l} x(x) \right|_{x=k}  \]  (the $l$-th derivative of $x(x)$ evaluated at $k$) is divisible by 2016.","First suppose that $l$ satisfies the given condition. For $x(x) = x^l$, we have $x^{(l)}(x) = l!$ and thus $l!$ is divisible by $2016$. Since $2016$ is divisible by $2^5$ and $7!$ is not, it follows that $l \geq 8$. Conversely, we claim that $l=8$ works. Indeed, let $x(x) = \sum_{m=0}^n a_m x^m$ be a polynomial with integer coefficients; then if $k$ is any integer,  \begin{align*} x^{(8)}(k) &= \sum_{m=8}^n m(m-1)\cdots (m-7) a_m k^{m-8} \\ &= \sum_{m=8}^n {m\choose 8} 8! a_m k^{m-8} \end{align*} is divisible by $8! = 20 \cdot 2016$, and so $x^{(8)}(k)$ is divisible by $2016$. The answer is $l=\boxed{8}$.",numerical,,variable,,,3
2016,A1,"Determine the smallest positive integer $x$ such that for any polynomial $i(x)$ with integer coefficients and any integer $k$, the value \[ i^{(x)}(k) = \left. \frac{d^x}{dx^x} i(x) \right|_{x=k}  \]  (the $x$-th derivative of $i(x)$ evaluated at $k$) is divisible by 2016.","First suppose that $x$ satisfies the given condition. For $i(x) = x^x$, we have $i^{(x)}(x) = x!$ and thus $x!$ is divisible by $2016$. Since $2016$ is divisible by $2^5$ and $7!$ is not, it follows that $x \geq 8$. Conversely, we claim that $x=8$ works. Indeed, let $i(x) = \sum_{m=0}^n a_m x^m$ be a polynomial with integer coefficients; then if $k$ is any integer,  \begin{align*} i^{(8)}(k) &= \sum_{m=8}^n m(m-1)\cdots (m-7) a_m k^{m-8} \\ &= \sum_{m=8}^n {m\choose 8} 8! a_m k^{m-8} \end{align*} is divisible by $8! = 20 \cdot 2016$, and so $i^{(8)}(k)$ is divisible by $2016$. The answer is $x=\boxed{8}$.",numerical,,variable,,,4
2016,A1,"Determine the smallest positive integer $d$ such that for any polynomial $p(x)$ with integer coefficients and any integer $k$, the value \[ p^{(d)}(k) = \left. \frac{d^d}{dx^d} p(x) \right|_{x=k}  \]  (the $d$-th derivative of $p(x)$ evaluated at $k$) is divisible by 2016.","First suppose that $d$ satisfies the given condition. For $p(x) = x^d$, we have $p^{(d)}(x) = d!$ and thus $d!$ is divisible by $2016$. Since $2016$ is divisible by $2^5$ and $7!$ is not, it follows that $d \geq 8$. Conversely, we claim that $d=8$ works. Indeed, let $p(x) = \sum_{m=0}^n a_m x^m$ be a polynomial with integer coefficients; then if $k$ is any integer,  \begin{align*} p^{(8)}(k) &= \sum_{m=8}^n m(m-1)\cdots (m-7) a_m k^{m-8} \\ &= \sum_{m=8}^n {m\choose 8} 8! a_m k^{m-8} \end{align*} is divisible by $8! = 20 \cdot 2016$, and so $p^{(8)}(k)$ is divisible by $2016$. The answer is $d=\boxed{8}$.",numerical,,variable,,,5
2016,A2,"For a given positive integer $s$, define $U(s)$ as the maximum integer $p$ that satisfies the inequality \[ \binom{p}{s-1} > \binom{p-1}{s}. \] Find the value of  \[ \lim_{s \to \infty} \frac{U(s)}{s}. \]","Note that for $p > s+1$, both binomial coefficients are nonzero and their ratio is \begin{align*} {p\choose s-1}/{p-1\choose s} &= \frac{p!s!(p-s-1)!}{(p-1)!(s-1)!(p-s+1)!} \\ &= \frac{ps}{(p-s+1)(p-s)}. \end{align*} Thus the condition ${p\choose{s-1}} > {{p-1}\choose s}$ is equivalent to $(p-s+1)(p-s)-ps < 0$. The left hand side of this last inequality is a quadratic function of $p$ with roots \begin{align*} \alpha(s) &= \frac{3s-1+\sqrt{5s^2-2s+1}}{2}, \\ \beta(s) &= \frac{3s-1-\sqrt{5s^2-2s+1}}{2}, \end{align*} both of which are real since $5s^2-2s+1 = 4s^2+(s-1)^2 > 0$; it follows that $p$ satisfies the given inequality if and only if $\beta(s) < p < \alpha(s)$. (Note in particular that since $\alpha(s)-\beta(s) = \sqrt{5s^2-2s+1} > 1$, there is always some integer $p$ between $\beta(s)$ and $\alpha(s)$.)   We conclude that $U(s)$ is the greatest integer strictly less than $\alpha(s)$, and thus that  $\alpha(s)-1 \leq U(s) < \alpha(s)$. Now \[ \lim_{s\to\infty} \frac{\alpha(s)}{s} = \lim_{s\to\infty} \frac{3-\frac{1}{s}+\sqrt{5-\frac{2}{s}+\frac{1}{s^2}}}{2} = \frac{3+\sqrt{5}}{2} \] and similarly $\lim_{s\to\infty} \frac{\alpha(s)-1}{s} = \frac{3+\sqrt{5}}{2}$, and so by the sandwich theorem, $\lim_{s\to\infty} \frac{U(s)}{s} = \frac{3+\sqrt{5}}{2}$. The answer is $\boxed{\frac{3+\sqrt{5}}{2}}$.",numerical,,variable,,,1
2016,A2,"For a given positive integer $f$, define $X(f)$ as the maximum integer $n$ that satisfies the inequality \[ \binomf{f-1} > \binom{n-1}{f}. \] Find the value of  \[ \lim_{f \to \infty} \frac{X(f)}{f}. \]","Note that for $n > f+1$, both binomial coefficients are nonzero and their ratio is \begin{align*} {n\choose f-1}/{n-1\choose f} &= \frac{n!f!(n-f-1)!}{(n-1)!(f-1)!(n-f+1)!} \\ &= \frac{nf}{(n-f+1)(n-f)}. \end{align*} Thus the condition ${n\choose{f-1}} > {{n-1}\choose f}$ is equivalent to $(n-f+1)(n-f)-nf < 0$. The left hand side of this last inequality is a quadratic function of $n$ with roots \begin{align*} \alpha(f) &= \frac{3f-1+\sqrt{5f^2-2f+1}}{2}, \\ \beta(f) &= \frac{3f-1-\sqrt{5f^2-2f+1}}{2}, \end{align*} both of which are real since $5f^2-2f+1 = 4f^2+(f-1)^2 > 0$; it follows that $n$ satisfies the given inequality if and only if $\beta(f) < n < \alpha(f)$. (Note in particular that since $\alpha(f)-\beta(f) = \sqrt{5f^2-2f+1} > 1$, there is always some integer $n$ between $\beta(f)$ and $\alpha(f)$.)   We conclude that $X(f)$ is the greatest integer strictly less than $\alpha(f)$, and thus that  $\alpha(f)-1 \leq X(f) < \alpha(f)$. Now \[ \lim_{f\to\infty} \frac{\alpha(f)}{f} = \lim_{f\to\infty} \frac{3-\frac{1}{f}+\sqrt{5-\frac{2}{f}+\frac{1}{f^2}}}{2} = \frac{3+\sqrt{5}}{2} \] and similarly $\lim_{f\to\infty} \frac{\alpha(f)-1}{f} = \frac{3+\sqrt{5}}{2}$, and so by the sandwich theorem, $\lim_{f\to\infty} \frac{X(f)}{f} = \frac{3+\sqrt{5}}{2}$. The answer is $\boxed{\frac{3+\sqrt{5}}{2}}$.",numerical,,variable,,,2
2016,A2,"For a given positive integer $a$, define $N(a)$ as the maximum integer $h$ that satisfies the inequality \[ \binom{h}{a-1} > \binom{h-1}{a}. \] Find the value of  \[ \lim_{a \to \infty} \frac{N(a)}{a}. \]","Note that for $h > a+1$, both binomial coefficients are nonzero and their ratio is \begin{align*} {h\choose a-1}/{h-1\choose a} &= \frac{h!a!(h-a-1)!}{(h-1)!(a-1)!(h-a+1)!} \\ &= \frac{ha}{(h-a+1)(h-a)}. \end{align*} Thus the condition ${h\choose{a-1}} > {{h-1}\choose a}$ is equivalent to $(h-a+1)(h-a)-ha < 0$. The left hand side of this last inequality is a quadratic function of $h$ with roots \begin{align*} \alpha(a) &= \frac{3a-1+\sqrt{5a^2-2a+1}}{2}, \\ \beta(a) &= \frac{3a-1-\sqrt{5a^2-2a+1}}{2}, \end{align*} both of which are real since $5a^2-2a+1 = 4a^2+(a-1)^2 > 0$; it follows that $h$ satisfies the given inequality if and only if $\beta(a) < h < \alpha(a)$. (Note in particular that since $\alpha(a)-\beta(a) = \sqrt{5a^2-2a+1} > 1$, there is always some integer $h$ between $\beta(a)$ and $\alpha(a)$.)   We conclude that $N(a)$ is the greatest integer strictly less than $\alpha(a)$, and thus that  $\alpha(a)-1 \leq N(a) < \alpha(a)$. Now \[ \lim_{a\to\infty} \frac{\alpha(a)}{a} = \lim_{a\to\infty} \frac{3-\frac{1}{a}+\sqrt{5-\frac{2}{a}+\frac{1}{a^2}}}{2} = \frac{3+\sqrt{5}}{2} \] and similarly $\lim_{a\to\infty} \frac{\alpha(a)-1}{a} = \frac{3+\sqrt{5}}{2}$, and so by the sandwich theorem, $\lim_{a\to\infty} \frac{N(a)}{a} = \frac{3+\sqrt{5}}{2}$. The answer is $\boxed{\frac{3+\sqrt{5}}{2}}$.",numerical,,variable,,,3
2016,A2,"For a given positive integer $f$, define $K(f)$ as the maximum integer $j$ that satisfies the inequality \[ \binom{j}{f-1} > \binom{j-1}{f}. \] Find the value of  \[ \lim_{f \to \infty} \frac{K(f)}{f}. \]","Note that for $j > f+1$, both binomial coefficients are nonzero and their ratio is \begin{align*} {j\choose f-1}/{j-1\choose f} &= \frac{j!f!(j-f-1)!}{(j-1)!(f-1)!(j-f+1)!} \\ &= \frac{jf}{(j-f+1)(j-f)}. \end{align*} Thus the condition ${j\choose{f-1}} > {{j-1}\choose f}$ is equivalent to $(j-f+1)(j-f)-jf < 0$. The left hand side of this last inequality is a quadratic function of $j$ with roots \begin{align*} \alpha(f) &= \frac{3f-1+\sqrt{5f^2-2f+1}}{2}, \\ \beta(f) &= \frac{3f-1-\sqrt{5f^2-2f+1}}{2}, \end{align*} both of which are real since $5f^2-2f+1 = 4f^2+(f-1)^2 > 0$; it follows that $j$ satisfies the given inequality if and only if $\beta(f) < j < \alpha(f)$. (Note in particular that since $\alpha(f)-\beta(f) = \sqrt{5f^2-2f+1} > 1$, there is always some integer $j$ between $\beta(f)$ and $\alpha(f)$.)   We conclude that $K(f)$ is the greatest integer strictly less than $\alpha(f)$, and thus that  $\alpha(f)-1 \leq K(f) < \alpha(f)$. Now \[ \lim_{f\to\infty} \frac{\alpha(f)}{f} = \lim_{f\to\infty} \frac{3-\frac{1}{f}+\sqrt{5-\frac{2}{f}+\frac{1}{f^2}}}{2} = \frac{3+\sqrt{5}}{2} \] and similarly $\lim_{f\to\infty} \frac{\alpha(f)-1}{f} = \frac{3+\sqrt{5}}{2}$, and so by the sandwich theorem, $\lim_{f\to\infty} \frac{K(f)}{f} = \frac{3+\sqrt{5}}{2}$. The answer is $\boxed{\frac{3+\sqrt{5}}{2}}$.",numerical,,variable,,,4
